Total Discharges,Total Discharges,Total Discharges,Average Covered Charges,Average Covered Charges,Average Covered Charges,Average Total Payments,Average Total Payments,Average Total Payments,Average Medicare Payments,Average Medicare Payments,Average Medicare Payments,medicare provider number
41.61607142857143,41.283018867924525,40.63106796116505,69078.32455357144,72327.93226415095,79746.31855941746,13910.826874999997,14747.670094339619,15658.073685427178,11655.370178571427,12431.598490566035,13394.598953611647,140117
29.53030303030303,27.779661016949152,27.88,47599.39287878787,50144.62864406778,51648.5375622,10114.962272727269,10284.10254237288,9309.019842059999,8472.844242424244,8779.415084745764,8107.0846819200015,140118
39.83495145631068,38.35,38.901869158878505,74998.0065048544,78117.73431818186,75583.50066485985,23035.315097087376,24525.825272727274,26713.241900084126,19045.5454368932,20528.28936363637,19821.252822112154,140119
28.9375,25.90625,30.666666666666668,30295.526874999996,26978.374375000003,23341.875047083333,6148.031250000003,6248.225312500001,6087.215763958334,5118.5696875,5236.635625000001,5048.749409250001,140120
33.648648648648646,34.5735294117647,35.43055555555556,39738.32851351352,40091.770588235304,39099.21741333332,9837.373648648645,10746.288382352941,10701.55574045834,7667.774729729731,8414.427058823529,9022.534556847222,140122
25.24137931034483,24.42105263157895,21.641509433962263,21393.718793103446,23087.92105263158,24456.362263339615,15202.654827586211,16107.05736842106,16163.832785339624,13523.014482758621,14383.467017543862,14364.710961207547,140124
27.88888888888889,31.533333333333335,36.46153846153846,94888.93166666669,89994.275,83842.05009884614,8343.028055555558,8502.666333333333,7748.342491884614,6703.041944444446,6674.9039999999995,6574.696202346153,140125
29.803571428571427,30.61111111111111,34.375,32605.304285714283,31094.36703703704,31453.76421875,10071.083928571428,9371.99462962963,9792.318137645834,7769.68607142857,7652.246851851852,7746.964233666668,140127
27.09259259259259,30.865384615384617,32.785714285714285,49073.1185185185,49809.9173076923,56086.519136428564,9008.319259259259,9081.6675,10465.04357975,7510.19925925926,6934.555769230768,7481.251794375,140130
32.28358208955224,30.307692307692307,28.013698630136986,40886.669104477616,41205.544461538455,45123.30225821918,8939.975820895525,8924.53,9372.520016095888,7953.524477611941,7830.6364615384655,8293.267801438358,140133
34.22222222222222,34.80898876404494,36.16161616161616,31459.327171717174,33181.351235955066,35507.64306292929,9753.520606060609,10287.36988764045,9980.500518424242,8215.128080808083,8927.851348314609,8614.183534151516,140135
17.714285714285715,18.857142857142858,24.0,12094.901428571427,11496.807142857142,11638.7270845,7352.891428571428,8494.078571428572,7987.341178333333,6253.894285714286,7652.768571428571,7003.147502666667,140137
25.75,27.473684210526315,30.2,27639.744583333333,29387.778947368417,29171.942960999993,7396.851250000001,7489.143157894737,7516.117300149999,6520.016250000001,6420.010000000001,6573.145995699999,140143
30.857142857142858,20.3,30.5,15517.282857142858,18773.143,19586.34131,7690.801428571429,8827.364,8749.029374833333,6680.672857142857,7833.871000000001,7748.1151298333325,140145
21.65,20.09090909090909,21.2,22870.1595,23273.580909090906,24913.252545,7048.002499999998,7210.216363636364,7599.1275778499985,6095.866499999999,6324.910909090908,6646.368514650001,140147
42.758426966292134,41.01058201058201,43.861111111111114,51574.66533707866,56768.71656084659,56836.91201127782,13904.333314606729,14950.8046031746,14712.511181777783,11332.422921348321,12083.788677248675,12167.74774213889,140148
27.088607594936708,25.835616438356166,27.69333333333333,58401.21240506331,73415.42452054792,79533.02873559999,23931.406202531638,27472.786849315067,28921.089667200005,18739.46810126582,22276.091917808222,23173.579090573337,140150
30.27659574468085,30.844444444444445,31.902439024390244,62049.5270212766,55872.67933333332,64912.71102097562,10729.972765957446,9873.904666666665,10448.944450634148,9186.207021276596,7966.144888888889,8385.981626097562,140155
32.724137931034484,31.946666666666665,27.38157894736842,30045.603333333325,28562.45586666666,31892.776332105248,12826.631724137927,11934.237599999999,13666.246842223687,10867.559425287356,10236.5972,11571.35492018421,140158
29.275,25.94871794871795,26.026315789473685,28832.374,29519.344358974362,32172.890086052634,7089.285000000002,7408.4264102564075,7998.922570605263,5984.1230000000005,6293.013333333333,6982.721186500002,140160
28.083333333333332,28.238095238095237,32.0,25139.277499999997,28114.023333333334,28989.80189647058,10128.178333333335,10675.05,10585.799189882355,9139.155,9249.054761904761,9516.876762058822,140161
31.0188679245283,29.60377358490566,30.677966101694917,40762.16698113207,41683.62698113207,50799.53215491526,8537.746226415094,8530.685471698112,9820.458113508479,6997.325471698115,7183.13886792453,7817.1532581864385,140162
32.35353535353536,32.17045454545455,32.38461538461539,37919.58575757576,38669.63102272726,47435.347051868135,10704.273333333334,10300.297159090913,11566.713281692315,9326.157373737373,9141.13431818182,9967.796263010989,140164
35.81967213114754,37.37735849056604,34.23728813559322,31301.083442622956,34197.67113207548,37970.026130508464,8448.961475409837,9314.275094339622,9334.98721018644,7233.62262295082,8191.084716981133,7844.300969016948,140166
20.0,23.6,24.0,16889.484999999997,18402.935999999998,18435.706356666666,10048.238999999998,10724.086,11516.8716335,8991.598000000002,9680.526,9512.472318166665,140167
43.26732673267327,41.95652173913044,42.044444444444444,35337.75683168316,41917.15543478261,44108.56943877779,11008.999702970299,12320.367282608693,12173.424439433333,9103.559603960399,10114.251630434781,10000.518584233332,140172
27.471698113207548,26.204545454545453,24.893617021276597,63691.50150943396,69253.20999999998,74208.87909957448,11134.186981132076,12720.986136363634,11841.65198712766,8904.620377358491,9358.79431818182,9776.69990151064,140174
25.375,25.0,31.0,29455.92357142857,27690.18456521739,30527.2297637931,8469.098571428573,8006.142608695651,8122.5740861724125,7209.221071428573,6756.622391304348,6845.593461206895,140176
37.61290322580645,42.074074074074076,37.869565217391305,33896.18516129033,30188.073703703707,34308.53179813044,8398.609677419354,8045.4792592592585,8737.807101739132,7403.918709677419,7120.040740740743,7523.433354739132,140177
36.93814432989691,33.95959595959596,34.75581395348837,44343.50680412371,48521.7817171717,47297.81589453489,9985.739484536085,10223.8998989899,10060.503435779068,8520.284020618556,8818.426464646467,8594.044496360466,140179
46.53521126760563,46.2,44.63235294117647,47881.63154929579,58703.34815384615,64464.885163088235,12044.172816901413,13574.331384615383,13137.63425039706,10324.13661971831,11708.688000000002,11381.82569027941,140180
28.517241379310345,28.76923076923077,36.27777777777778,28625.674482758623,29449.763076923082,25398.398165611114,9240.16344827586,9075.692307692307,7814.870007611111,8166.314482758621,8324.136538461538,6912.290864444443,140181
25.37704918032787,24.138461538461538,23.757575757575758,44929.76475409836,47271.52815384615,49542.4759621212,13834.883606557381,14461.752461538463,16032.161530454541,9905.765081967213,11156.464461538468,11820.969861833335,140182
25.96969696969697,24.676470588235293,27.46875,80923.54242424245,75231.73147058825,86636.79212499999,8138.843939393939,7582.245882352942,9197.78716953125,7177.304242424243,6598.719117647059,7964.813325968749,140184
50.19230769230769,44.63809523809524,39.785714285714285,37854.2151923077,40538.898380952385,44561.325676326545,9263.606346153847,9633.204952380951,10703.223211163262,7907.651057692305,8360.307714285711,9365.221399193875,140185
37.3625,41.721518987341774,42.35897435897436,40702.6645,38495.042658227845,39942.402813333334,11592.580375,11440.429113924056,11671.51842702564,10405.819875000005,9995.589873417724,10183.970443269232,140186
32.67123287671233,31.316666666666666,31.65573770491803,37378.70739726027,34583.60066666666,42103.6552885246,10008.713561643834,9063.371666666664,10695.653868704918,8682.596849315067,7716.419999999997,8982.84068632787,140187
36.65,37.11864406779661,39.67272727272727,25253.163999999997,28912.853898305082,29490.608200363633,7562.718666666667,8911.497288135592,8547.175213163637,6378.944833333333,7434.874915254237,7319.370457763637,140189
39.298850574712645,35.48314606741573,37.926829268292686,39513.58390804596,41327.9015730337,46220.668911951216,9937.453563218392,10170.504943820222,11071.257241390242,8612.354137931039,8776.984606741573,9482.304404304872,140191
85.66666666666667,82.11111111111111,125.4,13601.994444444445,17463.315555555557,10130.853563400002,6770.191111111111,7796.968888888889,6832.4965866,5877.786666666666,7121.308888888888,6040.694545,140197
41.328,40.766666666666666,42.12403100775194,71617.87488,69468.4395,77241.97039178293,12174.672720000004,11867.626333333337,13569.085138364344,9568.523119999994,9281.262916666665,9972.350873472873,140200
40.836879432624116,38.1063829787234,38.611510791366904,62442.83007092202,57104.0434751773,55391.872772086324,13170.157021276596,12216.195319148934,12021.36434773381,9796.541418439718,9477.822624113478,9251.827536007195,140202
39.916666666666664,41.31818181818182,37.91304347826087,34967.46208333334,31854.407272727283,36148.592410173915,11762.1975,11169.395454545454,13071.36253952174,10900.44708333333,10408.45,12145.683823217392,140206
44.816901408450704,42.417040358744394,43.18018018018018,65883.20413145544,66001.55515695066,69372.43346666664,20410.41187793427,19509.832914798208,20515.1612280856,15502.667511737087,15557.934798206274,16333.883118675678,140208
32.87356321839081,36.05263157894737,37.25316455696203,46024.65862068967,52587.14184210526,54262.87579012658,10569.24448275862,12599.765263157897,12271.419013772154,8546.507816091953,10301.698157894736,9959.084449936703,140209
30.857142857142858,24.454545454545453,25.22222222222222,18088.807619047624,20716.565454545456,18965.473024074076,6829.0076190476175,6391.423181818182,6842.006420777778,5970.651904761904,5545.800909090911,5963.323078296295,140210
31.726027397260275,30.97142857142857,30.445945945945947,54146.29150684931,58984.51857142859,58524.47421756756,8592.564931506851,10012.178714285716,9420.754059135135,7274.412602739724,8438.014714285713,7855.246722608106,140211
42.2171052631579,40.802721088435376,42.28260869565217,34078.203486842096,34290.758707482986,33625.21209108696,9789.240526315793,10289.587346938773,10215.099933985512,7949.282631578947,8092.016462585032,8236.765598442025,140213
29.627118644067796,32.93877551020408,38.48837209302326,61430.93728813558,61651.002653061216,63553.53710302325,11382.421186440677,10927.09306122449,10425.822165627907,9292.365762711865,9289.792448979591,8414.308221976744,140217
44.42857142857143,41.09340659340659,44.5,51547.945314285724,50092.62406593408,55198.72396096384,17001.57617142856,16678.811703296706,17069.34977809036,12448.830228571424,12361.527747252749,13446.197157343378,140223
35.638888888888886,35.80327868852459,37.19672131147541,47147.551805555544,49510.24000000001,52074.26363459015,11878.838055555556,12684.885901639342,12954.161443098359,9723.079999999996,10492.53885245902,10391.09811962295,140224
35.24271844660194,34.98924731182796,39.03448275862069,62985.35281553397,64760.608064516135,77687.95875517244,11967.28689320388,11524.84709677419,12905.979548735633,8921.267378640778,9002.317419354838,9989.088846436784,140228
39.86538461538461,39.92413793103448,42.925170068027214,58579.36807692308,67311.09462068968,69726.37455326531,11540.39705128205,13948.87482758621,15721.072045891166,9729.891923076922,10726.412689655177,11027.761293931968,140231
34.32786885245902,35.68695652173913,36.189655172413794,56598.35688524589,61770.882695652195,59270.674116465525,10848.606475409842,11710.892608695645,11334.309909379317,9669.94475409836,10152.807043478258,9285.82422560345,140233
27.6,28.333333333333332,29.88,21798.199,23643.404814814818,24773.843892,7287.815,7893.8337037037045,7785.8166782,6320.9653333333345,6933.225185185186,6782.446492480001,140234
34.27368421052632,32.11494252873563,30.186813186813186,42876.68884210525,44170.7791954023,50551.68765274724,11822.84547368421,12023.49321839081,12098.911802395605,10255.637157894736,10367.634137931036,10624.685899725277,140239
19.275862068965516,18.869565217391305,19.523809523809526,42976.48620689655,48581.58695652175,47979.57005714286,9298.361724137932,9699.299130434782,8548.680445761906,7946.807586206897,8687.926956521738,7372.941514809524,140240
39.526315789473685,38.67669172932331,38.303703703703704,88594.32466165416,96215.10721804517,100099.98397859257,13875.298345864661,15679.94669172932,15461.173385711107,11999.920902255635,12389.887593984966,12821.245252977778,140242
32.5679012345679,31.445945945945947,31.415584415584416,43665.17530864197,42901.88783783781,41611.12037155845,10659.2424691358,11098.595270270274,10652.073071532468,8787.997160493827,9456.765405405404,8739.356127467532,140250
31.602941176470587,28.390625,28.278688524590162,56644.09338235296,54840.68000000001,53487.25691180325,10481.843235294116,10187.05890625,9204.2061722459,9204.808970588234,8501.01125,7624.937628934428,140251
41.52095808383233,41.42483660130719,42.88198757763975,46265.99724550898,47027.11150326797,45173.64903490683,10568.18383233532,11259.017385620917,10935.906135434776,8951.20347305389,9252.48294117647,9109.148573826085,140252
39.07586206896552,36.59310344827586,37.689189189189186,68866.04227586206,70476.73841379311,77431.90848452704,11970.407931034482,12435.007862068964,13795.533873472974,10626.387999999997,10897.529103448276,12229.235633533786,140258
29.85,29.17241379310345,27.666666666666668,19676.44325,19269.899310344827,17953.592109090903,7613.242000000001,7166.124137931034,6766.327918636364,6464.765749999999,6057.427241379309,5665.335529030303,140275
30.673575129533678,31.142105263157895,32.298507462686565,73820.1839378238,72820.88399999995,81971.3623176617,23866.284404145077,24072.68778947367,26008.974241567168,19451.2323834197,18720.30068421053,20111.100760706468,140276
42.0,37.864583333333336,39.566265060240966,37161.328773584886,31750.515104166665,35439.60106872289,11313.33235849056,10299.253958333338,11405.221716710841,9924.754999999997,8976.906145833334,9661.276601626507,140280
41.17299578059072,42.1275720164609,44.7436974789916,79076.13274261598,81974.92148148148,91873.90125567233,20857.485527426168,23343.96358024691,25469.3528075588,16581.07780590717,17672.025102880652,18820.78914581933,140281
29.785714285714285,30.636363636363637,28.98076923076923,43483.21880952381,45248.74909090909,49046.509046730775,7269.03119047619,8114.264090909093,9188.58151771154,6125.26619047619,6689.550227272728,7818.637421480771,140286
36.96875,35.564516129032256,36.631147540983605,50732.15835937502,53825.21338709678,51963.263768688514,12005.820624999998,13079.324354838716,12398.193758754096,9172.084921875003,9783.933629032259,9732.86010296722,140288
31.41176470588235,36.348837209302324,32.74545454545454,26904.34039215686,25423.179999999993,28616.790308727268,7851.804705882352,7049.269534883719,7633.070684054547,6603.085098039216,5634.30046511628,6432.7605782909095,140289
38.94230769230769,34.0,37.5,54407.961442307686,54488.622586206875,60653.055212924526,10015.781250000002,10276.906034482756,11085.508293047173,8763.610961538458,9006.17767241379,9735.77255487736,140290
34.06382978723404,33.90425531914894,35.94505494505494,43076.89914893617,44492.57563829788,39109.96722912088,11836.430744680856,12482.888191489368,10758.454865835165,9177.499468085105,9645.204468085107,8815.690206725278,140291
42.3,32.25925925925926,34.23076923076923,35667.265499999994,33110.73333333333,34364.70503615386,10845.361500000003,10539.122222222226,10381.614036076922,9249.067500000001,8774.882222222222,9139.201085769231,140292
22.307692307692307,23.428571428571427,25.333333333333332,33015.95923076924,47943.12285714286,50681.98150666666,7360.742307692309,8892.574285714285,9499.338923166668,6081.826153846153,7561.795714285715,7680.905081,140294
21.5,22.0,13.0,12060.04,11630.95,14286.23077,6479.21,6765.86,8898.846154,5195.42,5384.27,7407.923077,140300
27.23076923076923,26.365853658536587,27.51219512195122,30059.075384615382,30177.62634146342,31215.839330731702,8875.41564102564,8543.87243902439,8771.907908902438,7325.809230769232,7080.6507317073165,7518.84541104878,140304
,21.428571428571427,29.323529411764707,,29836.094285714284,31654.15898705882,,6377.041428571428,6871.70037914706,,5273.55,5545.186286235294,140307
22.55,29.714285714285715,23.31578947368421,21536.191,22716.918571428574,22115.258138947363,6853.9985,7418.137142857144,7155.154566473684,5721.266500000001,6101.91642857143,6162.686937157895,150001
40.85496183206107,41.46491228070175,37.415929203539825,41447.708702290096,40878.479385964914,47756.25643982302,11116.70786259542,10865.084122807019,12088.436968300886,9749.43030534351,9578.548070175444,10808.870619707963,150002
29.4,29.93877551020408,29.46511627906977,38798.93923076923,43928.25367346938,41900.374194418604,10975.75384615385,11654.056734693879,10757.294923511627,9743.735230769229,10217.092040816327,9623.916334186048,150004
35.13157894736842,32.81818181818182,35.975,23973.813947368424,24062.810909090902,23974.280300250004,8582.386842105263,8703.214999999998,7979.736297024999,7358.1326315789465,7406.268636363635,6635.522190275001,150005
29.818181818181817,28.454545454545453,29.97826086956522,43268.89204545454,40257.196363636365,37458.00410913043,10047.701590909091,8824.268863636362,8144.2268561956525,8236.832272727272,7473.618409090907,6988.0408956521715,150006
30.45945945945946,29.63157894736842,32.833333333333336,35430.388918918914,40901.122631578946,38788.47240805555,9526.535135135136,9387.01236842105,8548.217251805556,8591.884594594596,8288.407631578948,7494.438736083333,150007
30.555555555555557,29.84313725490196,29.456521739130434,29332.358148148145,31612.12607843137,31836.909693043486,9584.454814814815,9842.149607843137,10308.452362782611,8415.524629629628,8779.337647058825,9249.178848630434,150008
37.455555555555556,39.183098591549296,38.56164383561644,27092.561444444447,26017.354084507046,33055.83986191781,9339.911222222223,9023.212957746482,9354.88710458904,8248.27022222222,7856.521549295773,8277.59101490411,150009
28.26923076923077,32.04545454545455,32.275,37913.18288461539,39550.588636363645,36713.900777774994,9675.562884615383,9742.950227272726,8559.471909225,8432.500769230772,8524.566590909091,7394.502161625,150010
36.21951219512195,34.04255319148936,35.16279069767442,18275.461219512195,19768.710425531914,24328.538913651162,7873.802926829268,7903.544255319147,8980.275390953491,6568.309512195124,6771.9504255319125,7415.840133697674,150011
39.61467889908257,38.82857142857143,40.26732673267327,34730.230366972464,40033.337714285706,41450.64702316832,9895.577064220184,11053.297714285716,11024.6908730099,7896.774862385318,8771.413809523807,9071.343772158416,150012
28.104477611940297,29.229508196721312,29.55,32514.25044776119,32687.500983606566,38784.91919383333,9035.565970149253,8392.005245901639,9181.814004799999,7792.71567164179,7155.775901639346,7494.085576083333,150015
32.666666666666664,33.64028776978417,31.575949367088608,87438.04679738557,89430.44726618702,96973.53826544304,14098.37385620915,13082.75179856115,13407.845503208868,11950.957843137248,11292.887769784176,11199.512305810122,150017
36.63265306122449,34.875,36.78378378378378,40849.89255102041,45625.32181818184,48178.748481486466,10788.07612244898,12091.086136363632,12407.021688689185,9039.634387755097,9729.929431818182,10384.634927864867,150018
41.069182389937104,43.625,40.810344827586206,54312.217547169814,61433.80223684213,65461.93531821836,13368.632201257862,13939.452434210527,14257.994272201153,11585.816477987422,11821.185657894739,11471.55650406322,150021
24.533333333333335,22.375,25.5,24492.584,24233.936874999996,24513.634511875,7483.308,7587.9018750000005,7391.800111375,6517.535333333333,6466.308125,6222.353002125,150022
41.88636363636363,44.58461538461538,41.175182481751825,40849.86590909089,39606.06000000001,38098.36702883213,11669.677121212126,11653.417461538465,10975.909290496349,10470.998484848486,10298.902384615389,9713.904955956203,150023
31.919354838709676,33.47540983606557,33.74242424242424,36597.28145161291,58252.19163934428,59763.97802121212,15803.209677419356,20660.80213114754,18543.383586848486,14396.915000000003,19038.499672131147,16968.256808666672,150024
25.285714285714285,25.186046511627907,28.314285714285713,35056.4287755102,37609.388372093024,41215.483776571426,8651.745714285715,9175.936511627904,10171.303118885715,7490.578979591838,7555.529302325582,8642.033159085715,150026
31.285714285714285,32.77272727272727,29.23076923076923,29694.783333333333,25913.64136363636,22370.476266153848,10744.823333333332,9544.064999999999,9475.15390076923,9399.254285714285,8436.690454545458,8136.438973884616,150030
35.152542372881356,39.1875,36.833333333333336,35279.14855932201,35575.19041666667,35914.08292654762,10393.841101694914,9818.174374999997,9525.995623892859,9066.559661016949,8587.835937499998,8264.725297297618,150034
37.23076923076923,37.61467889908257,37.916666666666664,73885.82940170942,83176.71834862386,89181.23470291668,10803.977777777776,11351.692110091743,11471.566021427085,9460.907179487178,9836.786605504585,10023.380481166669,150035
36.5,31.458333333333332,36.7,19510.913000000004,21405.209583333333,23591.841528999998,7228.106999999998,6983.418333333335,8027.677181249998,5941.198000000001,5812.574583333335,6694.706773250002,150037
13.0,,,19111.08,,,8540.62,,,7685.23,,,150038
38.274193548387096,34.984848484848484,37.317460317460316,27549.16951612903,28686.42075757575,30463.211610000002,8136.899032258063,7834.60318181818,7659.6261784285725,7124.627258064517,6741.5275757575755,6506.979584873016,150042
38.39310344827586,37.669172932330824,38.310344827586206,32051.327862068953,35991.686090225565,38613.15737848277,9511.157310344834,10224.390000000001,10912.838150986208,8367.0415862069,9115.161804511277,9651.24964336552,150044
20.31578947368421,19.555555555555557,21.1875,19287.239473684207,21826.304444444442,24526.939933749996,6558.9468421052625,6500.296111111111,6739.2113949375,5511.337368421053,5419.242777777778,5335.8648858125,150045
29.419354838709676,32.52542372881356,30.54237288135593,48654.52338709677,50719.64627118645,56673.542214745765,8753.25322580645,8794.484915254237,9005.599250474577,7375.886290322582,7397.2811864406785,7706.676801932204,150046
19.257142857142856,23.391304347826086,26.0625,60999.716,62548.5952173913,62064.466800625,11520.378857142854,10610.796956521739,9433.874303374998,10429.476,8603.44347826087,8177.272514687499,150047
42.0377358490566,41.16504854368932,42.570093457943926,29709.83349056604,32121.314757281558,34073.17502971963,11567.73886792452,13514.466116504853,13373.190152598125,10431.106226415095,12070.802718446601,12059.718083579439,150048
36.06060606060606,39.1566265060241,38.734939759036145,50191.864545454555,56011.037108433724,59595.737693493975,12311.005656565658,12491.781445783135,12426.914898373496,10304.170101010106,10241.852409638557,10220.541048879517,150051
45.927083333333336,43.31636363636363,44.41947565543071,88394.23475694444,94102.01709090904,98302.76867681657,22415.73135416666,22045.7794181818,22511.517298868905,18433.81631944445,17894.870545454538,18777.315153367024,150056
44.15384615384615,48.23076923076923,69.63157894736842,37799.414615384616,38848.016153846154,43184.34677789473,9902.443846153845,10170.548846153846,10511.269206999998,8101.623461538462,8288.744615384616,8581.739503052631,150057
41.359223300970875,40.0990099009901,40.741573033707866,47152.40398058253,51987.51267326733,51590.3237780899,11582.280097087378,12517.966138613858,12408.722551022473,10125.452815533978,10961.345445544555,10760.406933505621,150058
28.12121212121212,27.944444444444443,26.34285714285714,27947.946060606067,25493.400555555552,28473.728200571426,9374.90393939394,7948.916111111111,8318.926977771429,8262.21696969697,6639.878333333334,7099.8133676285715,150059
19.636363636363637,18.428571428571427,20.8,16641.771363636366,17609.263809523807,18823.370712666667,6379.69,6788.815714285714,6518.4848774,5454.077727272727,5792.28238095238,5389.3084102,150061
19.583333333333332,25.75,22.0,16283.998333333335,17270.6375,20558.972354999998,6900.916666666667,7740.452499999999,7977.653847500001,5965.868333333333,6716.2275,6830.39423,150064
24.59375,24.727272727272727,25.4,21010.2390625,21617.304999999997,27847.33064649999,7607.728437499999,8577.55590909091,9903.12450835,6429.7690625000005,6807.0145454545445,8609.0884236,150065
33.916666666666664,36.18518518518518,34.5945945945946,27152.278611111105,24177.778148148158,26883.364638108105,8145.50138888889,7184.614444444444,7649.289387999999,6900.078055555555,5975.442592592591,6503.478869162162,150069
18.954545454545453,20.11111111111111,24.733333333333334,20560.844545454547,22642.10111111111,17561.209500666668,9220.085909090909,9897.981666666667,10006.6764438,8263.483181818183,8772.982777777777,8989.684278666666,150072
40.971698113207545,41.20388349514563,41.04081632653061,51688.40113207548,56076.894951456314,61796.28740142856,14060.822075471691,14388.027378640778,16301.58778845919,12376.396415094345,12540.770970873784,14301.53789527551,150074
21.80952380952381,21.285714285714285,23.09090909090909,28936.55666666667,36413.51285714285,40915.39648181818,6322.320476190475,6699.252857142857,7144.259492181818,5134.068571428572,5527.629285714285,5722.853614999999,150075
22.5,23.0,23.05,17493.995625,20439.125789473685,19955.611958999998,6869.16875,7728.252631578946,7724.5850469,5454.8375,6475.063157894737,6259.062989799999,150076
56.16509433962264,52.93896713615023,55.22222222222222,40782.872971698096,38311.20206572769,37852.343255797074,10796.293396226412,10725.246666666666,10245.708030280193,8724.406933962264,8856.908544600943,8697.568048782618,150082
38.81512605042017,38.63274336283186,39.708920187793424,64802.94760504201,66805.31433628322,73269.21115314554,17640.07983193277,16645.249115044244,17539.488647150225,13453.352689075626,14102.4953982301,15298.804879032868,150084
31.024390243902438,29.523809523809526,27.225,19583.740243902434,17933.270714285718,20667.111360900006,7476.269268292683,6512.458095238095,7699.4150931250015,6440.009512195121,5471.397142857143,6579.0434879,150086
31.0,33.020833333333336,31.976744186046513,29893.61375,32061.163333333345,36846.63788906977,7652.562499999999,8216.169791666665,9208.007262418605,6639.8705357142835,6990.480624999999,8041.704775372093,150088
44.661764705882355,43.00735294117647,42.08904109589041,57835.92338235296,60085.86624999998,66035.98120897257,11708.50742647059,11948.981691176468,13338.932019417809,9711.201544117643,10074.898897058823,10963.784871534252,150089
31.62264150943396,30.78723404255319,28.97872340425532,39365.38339622642,44223.79829787234,43437.02591893617,9794.279245283018,10759.822127659572,10170.964459191488,8342.771698113207,9079.498085106381,8522.689107765955,150090
18.133333333333333,20.454545454545453,22.5,21578.716,26554.467272727274,23861.431787499998,7436.131333333335,8442.21181818182,7675.114557000001,6232.875333333333,6834.650909090909,6400.20202475,150091
24.363636363636363,24.40625,29.703703703703702,23490.436363636363,22978.511250000003,24763.650830370374,7619.382121212122,7562.48,7632.950560259261,6312.184242424244,6280.312500000001,6525.753545703705,150097
40.11851851851852,39.037593984962406,38.846774193548384,45736.681629629624,45330.131127819564,50697.741059483866,10706.964962962958,10512.334436090225,11299.918879637087,9129.889333333329,8949.431879699252,9956.727260201607,150100
15.285714285714286,16.1,20.125,16804.317142857144,17044.68,27152.940583749998,7646.444285714286,6645.312,9216.553281125,6446.418571428571,5406.778,7273.611613249999,150101
18.142857142857142,17.0,23.75,22855.164285714283,25332.88,24933.03922,9333.555714285716,9480.746666666666,9617.1936555,8474.6,8595.31,8420.4655145,150102
22.2,26.15,24.954545454545453,23855.8248,24035.5775,23414.702661818184,7533.772000000001,6999.5605,7232.4676336818175,6477.905199999999,5955.9955,6021.648788681818,150104
38.43529411764706,45.36231884057971,43.38666666666666,53452.822235294116,57205.318550724645,57264.84784293333,11662.795058823529,11782.079565217387,11227.902116253334,10313.075999999997,10347.959130434785,9827.153748866667,150109
34.348837209302324,36.554054054054056,38.88,26582.89593023256,26548.20148648648,26380.922835693327,9762.951162790692,9400.60810810811,9385.019395493331,8307.926395348837,8109.344594594591,7914.962762133335,150112
35.425925925925924,34.76923076923077,36.734693877551024,29334.52592592593,34308.55403846154,28047.763520408163,9952.342037037039,10794.833653846155,9302.678500836735,8724.910185185186,9368.359615384617,7923.563625000002,150113
35.82692307692308,33.479166666666664,31.647058823529413,18889.933846153846,21848.276875,24247.686123607848,8049.048076923078,8598.085,8720.572675215686,6815.702500000001,7292.481458333333,7402.936246568625,150115
43.27167630057804,41.91017964071856,39.72049689440994,43395.020462427754,43562.03353293411,43814.8697572174,12490.59034682081,11877.897544910178,11798.361371285722,10899.996936416183,10434.010179640716,10323.051301633539,150125
33.48148148148148,36.28358208955224,33.267605633802816,30231.282098765438,35883.83059701492,37810.29382802815,8675.525061728398,9786.391194029853,9780.699735901408,7363.978518518517,8482.55746268657,8509.286015760561,150126
31.130434782608695,29.365853658536587,33.23076923076923,42240.626521739134,42497.121829268275,42683.95640102562,9836.079710144928,9929.699512195124,9661.081912192303,8235.760434782609,8173.247073170724,7692.973214410257,150128
23.0,,,43170.34,,,15144.605,,,12564.25,,,150129
22.82857142857143,24.548387096774192,22.791666666666668,43607.364571428574,47629.63064516129,54940.136795833336,6139.682,6414.485483870968,7375.3199804999995,4978.767428571429,5157.31064516129,5633.8105419583335,150133
22.0,22.285714285714285,28.416666666666668,23297.947058823524,26633.59142857143,23989.190652499998,6974.003529411763,7329.360714285714,7601.875371583334,5831.130588235294,6109.860714285714,5882.495814416667,150146
17.214285714285715,21.46153846153846,20.384615384615383,43435.01714285715,69343.56615384613,47487.12185307692,9264.519285714287,11855.196923076925,8658.182985769232,7836.084999999999,9838.58,7072.704293846153,150150
57.6578947368421,54.1578947368421,59.333333333333336,86559.25473684212,82381.21815789472,87279.71425666667,20210.152631578952,18775.11,20830.54120339393,18292.430000000004,17203.820789473684,18863.336065424246,150153
26.846153846153847,30.115384615384617,27.333333333333332,43373.21846153847,46966.73115384614,39550.587320000006,10078.941923076924,11289.281538461537,9801.81824825,8457.999615384615,9723.438846153846,8351.322173,150157
32.63461538461539,32.872727272727275,32.870370370370374,44603.42288461537,44379.58054545454,42962.822252222235,9487.353653846154,8840.037090909089,8489.610828796298,7930.942115384618,7495.927272727273,7007.114335055554,150158
113.375,100.27272727272727,98.3,43243.32625,52249.59818181819,50095.641752,16096.707499999999,18830.40090909091,18470.479447800004,13251.88875,16609.776363636363,14936.3504133,150160
